날짜,키워드,노출수,클릭수,클릭률,클릭비용,총비용,전환수,전화율
2024-06-04,재활용 센터,7485,1465,5.109215017064846,200,293000,602,2.4335548172757475
2024-06-04,플라스틱 재활용,360,121,2.975206611570248,148,17908,263,0.4600760456273764
2024-06-04,재활용 법률,5732,1667,3.438512297540492,181,301727,1759,0.9476975554292212
2024-06-05,재활용 법률,7998,4723,1.6934152022019902,29,136967,1372,3.442419825072886
2024-06-06,재활용 방법,4439,3743,1.1859471012556773,22,82346,541,6.918669131238447
2024-06-06,재활용 센터,4398,590,7.454237288135594,1,590,2138,0.27595884003741816
2024-06-06,재활용의 중요성,5142,3225,1.5944186046511628,166,535350,1402,2.3002853067047075
2024-06-06,재활용 아이디어,3612,1567,2.305041480536056,5,7835,44,35.61363636363637
2024-06-06,재활용 법률,8098,6794,1.1919340594642331,5,33970,244,27.84426229508197
2024-06-06,재활용 교육,3585,2629,1.3636363636363635,180,473220,2709,0.9704688076781101
2024-06-06,재활용 통계,734,123,5.967479674796748,10,1230,118,1.0423728813559323
2024-06-07,재활용 통계,5253,4671,1.1245985870263326,152,709992,696,6.711206896551724
2024-06-08,플라스틱 재활용,2922,1574,1.8564167725540026,4,6296,2114,0.7445600756859035
2024-06-08,재활용 분리 배출,9232,4955,1.8631685166498486,188,931540,2290,2.163755458515284
2024-06-08,재활용의 중요성,4519,2971,1.5210366879838437,99,294129,695,4.2748201438848925
2024-06-09,재활용 쓰레기,2022,1841,1.0983161325366648,57,104937,1632,1.1280637254901962
2024-06-09,재활용 통계,4847,1345,3.603717472118959,24,32280,3089,0.4354159922304953
2024-06-09,플라스틱 재활용,4282,877,4.882554161915621,170,149090,97,9.041237113402062
2024-06-09,재활용 센터,7227,1217,5.9383730484798685,26,31642,830,1.466265060240964
2024-06-09,재활용 방법,9323,8907,1.04670483889076,191,1701237,815,10.92883435582822
2024-06-09,재활용의 중요성,3097,2826,1.0958952583156405,195,551070,982,2.8778004073319754
2024-06-09,재활용 교육,7102,4951,1.4344576853160977,100,495100,1111,4.456345634563457
2024-06-09,재활용 법률,6184,3462,1.7862507221259387,61,211182,2048,1.6904296875
2024-06-09,재활용 분리 배출,3142,921,3.411509229098806,9,8289,155,5.941935483870968
2024-06-10,재활용의 중요성,7721,3209,2.4060454970395764,110,352990,3100,1.0351612903225806
2024-06-10,재활용 분리 배출,1024,287,3.56794425087108,0,0,2338,0.12275449101796407
2024-06-10,재활용 쓰레기,9628,7567,1.272366856085635,10,75670,417,18.146282973621105
2024-06-10,재활용 통계,9535,3923,2.4305378536834055,148,580604,1594,2.461104140526976
2024-06-10,재활용 방법,1075,69,15.579710144927537,96,6624,371,0.18598382749326145
2024-06-10,플라스틱 재활용,2313,2216,1.0437725631768953,124,274784,2728,0.8123167155425219
2024-06-10,재활용 교육,230,100,2.3,148,14800,1160,0.08620689655172414
2024-06-11,재활용 아이디어,9398,2905,3.2351118760757314,47,136535,378,7.685185185185185
2024-06-11,플라스틱 재활용,5918,3822,1.5484039769754054,39,149058,172,22.22093023255814
2024-06-11,재활용 교육,1952,1448,1.3480662983425415,120,173760,1550,0.9341935483870968
2024-06-12,재활용 아이디어,7758,4345,1.7855005753739932,170,738650,704,6.171875
2024-06-12,재활용 교육,9942,7668,1.2965571205007824,139,1065852,83,92.3855421686747
2024-06-12,재활용 센터,7010,5117,1.3699433261676763,101,516817,272,18.8125
2024-06-12,재활용의 중요성,3279,3254,1.007682851874616,125,406750,429,7.585081585081585
2024-06-12,플라스틱 재활용,1262,340,3.711764705882353,1,340,2385,0.14255765199161424
2024-06-12,재활용 방법,4590,1378,3.330914368650218,95,130910,2701,0.5101814142910033
2024-06-12,재활용 분리 배출,3741,2604,1.4366359447004609,175,455700,268,9.716417910447761
2024-06-12,재활용 법률,9210,5193,1.7735413056036973,102,529686,486,10.685185185185185
2024-06-12,재활용 쓰레기,4991,1860,2.683333333333333,103,191580,27,68.88888888888889
2024-06-12,재활용 통계,7667,7296,1.0508497807017543,105,766080,986,7.399594320486815
2024-06-13,플라스틱 재활용,7527,3104,2.4249355670103094,66,204864,1204,2.5780730897009967
2024-06-13,재활용의 중요성,7818,1259,6.209690230341541,21,26439,1231,1.0227457351746547
2024-06-13,재활용 아이디어,5669,102,55.57843137254902,141,14382,1797,0.05676126878130217
2024-06-13,재활용 통계,2842,1041,2.730067243035543,107,111387,2809,0.3705945176219295
2024-06-13,재활용 법률,7889,7232,1.090846238938053,11,79552,2541,2.8461235733963006
2024-06-13,재활용 센터,2871,2021,1.4205838693715982,147,297087,716,2.8226256983240225
2024-06-13,재활용 방법,8818,202,43.65346534653465,122,24644,1718,0.11757857974388825
2024-06-13,재활용 교육,3209,366,8.76775956284153,47,17202,911,0.40175631174533477
2024-06-14,재활용 방법,1841,1727,1.0660104226983207,143,246961,991,1.7426841574167509
2024-06-15,재활용 교육,8129,6336,1.2829861111111112,60,380160,506,12.521739130434783
2024-06-16,재활용의 중요성,9505,2110,4.504739336492891,67,141370,2339,0.9020949123557076
2024-06-16,재활용 쓰레기,9439,7502,1.258197813916289,81,607662,2876,2.6084840055632825
2024-06-16,플라스틱 재활용,1644,758,2.1688654353562007,112,84896,694,1.0922190201729107
2024-06-16,재활용 방법,8131,2222,3.6593159315931594,9,19998,2839,0.7826699542092286
2024-06-16,재활용 센터,8932,5035,1.773982125124131,87,438045,871,5.780711825487945
2024-06-16,재활용 교육,8502,7483,1.1361753307496993,53,396599,1231,6.078797725426482
2024-06-16,재활용 분리 배출,797,200,3.985,126,25200,2101,0.09519276534983341
2024-06-17,재활용 쓰레기,201,20,10.05,73,1460,1657,0.012070006035003017
2024-06-17,재활용 교육,4827,2503,1.9284858170195764,175,438025,2961,0.84532252617359
2024-06-17,재활용 방법,7664,3737,2.050842922130051,162,605394,2097,1.78206962327134
2024-06-18,재활용 통계,8667,5681,1.525611688083084,174,988494,917,6.195201744820065
2024-06-18,재활용 방법,1649,1375,1.1992727272727273,11,15125,1517,0.9063941990771259
2024-06-18,재활용 분리 배출,996,11,90.54545454545455,82,902,1114,0.009874326750448833
2024-06-18,재활용 아이디어,3323,1546,2.1494178525226393,1,1546,1504,1.0279255319148937
2024-06-19,재활용 쓰레기,5461,2021,2.702127659574468,175,353675,849,2.380447585394582
2024-06-19,재활용 통계,5672,1351,4.198371576609919,123,166173,3038,0.4447004608294931
2024-06-19,재활용 센터,2738,2294,1.1935483870967742,115,263810,552,4.155797101449275
2024-06-19,재활용의 중요성,8730,1846,4.729144095341279,51,94146,2742,0.6732312180889861
2024-06-19,재활용 교육,3784,1227,3.0839445802770986,85,104295,2454,0.5
2024-06-19,재활용 아이디어,950,244,3.8934426229508197,50,12200,1870,0.1304812834224599
2024-06-19,재활용 방법,2738,1149,2.382941688424717,128,147072,3050,0.3767213114754098
2024-06-20,재활용 쓰레기,4985,3547,1.4054130250916268,192,681024,166,21.367469879518072
2024-06-20,재활용 방법,6407,162,39.54938271604938,27,4374,1823,0.08886450905101481
2024-06-20,재활용 아이디어,7009,174,40.2816091954023,29,5046,2545,0.06836935166994106
2024-06-20,재활용 교육,1158,1018,1.137524557956778,152,154736,931,1.0934479054779807
2024-06-20,재활용 법률,8137,1618,5.029048207663783,118,190924,424,3.8160377358490565
2024-06-20,플라스틱 재활용,4109,2936,1.3995231607629428,181,531416,1736,1.6912442396313363
2024-06-20,재활용 분리 배출,4263,1701,2.506172839506173,131,222831,1027,1.6562804284323271
2024-06-20,재활용의 중요성,1503,682,2.2038123167155423,42,28644,2890,0.23598615916955018
2024-06-21,재활용 분리 배출,2562,763,3.3577981651376145,97,74011,1241,0.6148267526188558
2024-06-21,재활용 아이디어,6245,3714,1.6814754981152396,38,141132,354,10.491525423728813
2024-06-21,플라스틱 재활용,5493,4424,1.241636528028933,166,734384,1891,2.3395029085140138
2024-06-21,재활용의 중요성,225,225,1.0,184,41400,712,0.3160112359550562
2024-06-21,재활용 통계,9207,2971,3.0989565802760013,42,124782,2084,1.4256238003838773
2024-06-21,재활용 방법,195,166,1.1746987951807228,113,18758,232,0.7155172413793104
2024-06-21,재활용 센터,3266,1869,1.7474585339753879,91,170079,1301,1.436587240584166
2024-06-22,재활용 분리 배출,2562,1678,1.5268176400476758,153,256734,1583,1.0600126342387872
2024-06-22,재활용 아이디어,8592,1692,5.078014184397163,11,18612,3055,0.5538461538461539
2024-06-23,재활용 교육,5722,3625,1.5784827586206898,178,645250,3042,1.1916502301117686
2024-06-23,재활용 방법,9577,7825,1.2238977635782748,70,547750,867,9.025374855824683
2024-06-23,재활용 법률,7288,1570,4.642038216560509,181,284170,5,314.0
2024-06-23,재활용 센터,5997,298,20.124161073825505,64,19072,1374,0.21688500727802038
2024-06-23,플라스틱 재활용,889,21,42.333333333333336,30,630,1885,0.011140583554376658
2024-06-23,재활용 분리 배출,1706,699,2.440629470672389,49,34251,1207,0.5791217895608948
2024-06-23,재활용 아이디어,7386,766,9.642297650130548,79,60514,151,5.072847682119205
2024-06-23,재활용의 중요성,4245,1302,3.26036866359447,177,230454,1778,0.7322834645669292
2024-06-23,재활용 통계,6056,4391,1.3791846959690275,156,684996,2641,1.6626277925028399
2024-06-24,재활용 센터,7578,1236,6.131067961165049,66,81576,1757,0.7034718269778031
2024-06-24,재활용 교육,9768,261,37.42528735632184,5,1305,2128,0.12265037593984962
2024-06-24,재활용 통계,6538,4677,1.3979046397263204,181,846537,2687,1.7406029028656493
2024-06-24,재활용 분리 배출,9617,9425,1.020371352785146,109,1027325,2309,4.081853616284105
2024-06-24,재활용 법률,8163,6195,1.3176755447941888,162,1003590,1662,3.7274368231046933
2024-06-25,재활용 분리 배출,461,254,1.81496062992126,57,14478,1017,0.2497541789577188
2024-06-25,재활용 아이디어,9547,3242,2.944787168414559,66,213972,1985,1.633249370277078
2024-06-25,재활용 센터,7950,2037,3.90279823269514,180,366660,2815,0.7236234458259325
2024-06-25,재활용의 중요성,2438,303,8.046204620462046,53,16059,1504,0.2014627659574468
2024-06-25,재활용 교육,8803,6339,1.3887048430351792,155,982545,2263,2.8011489173663278
2024-06-25,재활용 법률,8408,5819,1.4449218078707682,70,407330,440,13.225
2024-06-25,플라스틱 재활용,5591,210,26.623809523809523,98,20580,2025,0.1037037037037037
2024-06-25,재활용 방법,9438,6613,1.4271888704067746,16,105808,2098,3.152049571020019
2024-06-25,재활용 통계,8416,214,39.32710280373832,57,12198,1647,0.129933211900425
2024-06-25,재활용 쓰레기,6510,4142,1.5717044905842588,161,666862,1105,3.74841628959276
2024-06-26,재활용 쓰레기,1058,1039,1.0182868142444659,35,36365,707,1.4695898161244696
2024-06-27,재활용 쓰레기,1028,101,10.178217821782178,33,3333,343,0.2944606413994169
2024-06-27,재활용 아이디어,2498,1123,2.22439893143366,124,139252,2694,0.41685226429101707
2024-06-27,재활용 통계,3947,2165,1.823094688221709,102,220830,3081,0.7026939305420318
2024-06-27,재활용 교육,3135,2618,1.1974789915966386,158,413644,3078,0.8505523066926576
2024-06-27,재활용 분리 배출,5254,4572,1.1491688538932634,129,589788,1761,2.5962521294718908
2024-06-27,재활용 법률,2729,879,3.1046643913538112,81,71199,1155,0.7610389610389611
2024-06-27,재활용의 중요성,3772,1917,1.967657798643714,113,216621,306,6.264705882352941
2024-06-27,재활용 방법,6810,4909,1.3872479119983703,56,274904,2558,1.9190774042220484
2024-06-27,플라스틱 재활용,368,260,1.4153846153846155,129,33540,2745,0.0947176684881603
2024-06-28,재활용 아이디어,6597,1710,3.857894736842105,37,63270,1602,1.0674157303370786
2024-06-28,재활용 쓰레기,5374,733,7.3315143246930425,94,68902,2286,0.3206474190726159
2024-06-29,플라스틱 재활용,7975,5087,1.5677216434047572,161,819007,3095,1.6436187399030695
2024-06-30,재활용 아이디어,2859,374,7.644385026737968,178,66572,1127,0.3318544809228039
2024-06-30,재활용 법률,5828,2630,2.2159695817490492,22,57860,2390,1.100418410041841
2024-06-30,재활용의 중요성,4747,633,7.499210110584518,69,43677,2365,0.26765327695560254
2024-06-30,재활용 통계,4021,2690,1.4947955390334573,173,465370,1096,2.454379562043796
2024-06-30,재활용 방법,6414,4660,1.3763948497854077,30,139800,1168,3.98972602739726
2024-07-01,플라스틱 재활용,2536,628,4.038216560509555,66,41448,2412,0.2603648424543947
2024-07-01,재활용의 중요성,7794,5685,1.370976253298153,61,346785,991,5.736629667003028
2024-07-01,재활용 센터,7858,2712,2.8974926253687316,149,404088,1967,1.378749364514489
2024-07-01,재활용 분리 배출,5294,1443,3.6687456687456685,136,196248,2026,0.7122408687068115
2024-07-02,재활용 쓰레기,6014,5087,1.1822292117161393,59,300133,2711,1.8764293618590926
2024-07-02,재활용의 중요성,3418,1614,2.117719950433705,187,301818,618,2.6116504854368934
2024-07-02,재활용 센터,9099,6287,1.4472721488786384,131,823597,2274,2.7647317502198767
2024-07-02,플라스틱 재활용,6534,4898,1.3340138832176398,121,592658,2845,1.721616871704745
2024-07-02,재활용 아이디어,1049,813,1.2902829028290284,154,125202,2442,0.33292383292383293
2024-07-03,재활용 통계,767,405,1.8938271604938273,85,34425,2564,0.1579563182527301
2024-07-03,재활용 법률,8177,7380,1.1079945799457995,17,125460,1584,4.659090909090909
2024-07-03,재활용 아이디어,4401,2095,2.1007159904534607,42,87990,1724,1.2151972157772621
2024-07-03,재활용 교육,2929,2367,1.2374313476975074,90,213030,2948,0.8029172320217096
2024-07-03,재활용 쓰레기,4336,3489,1.2427629693321869,93,324477,2807,1.2429640185251158
2024-07-03,재활용 분리 배출,226,8,28.25,42,336,2787,0.0028704700394689632
2024-07-03,재활용의 중요성,9130,190,48.05263157894737,189,35910,631,0.3011093502377179
2024-07-03,재활용 센터,1218,685,1.7781021897810219,30,20550,2362,0.29000846740050806
2024-07-04,재활용 법률,4589,1312,3.497713414634146,133,174496,1362,0.9632892804698973
2024-07-04,재활용의 중요성,8673,2490,3.483132530120482,110,273900,2306,1.0797918473547268
2024-07-04,재활용 아이디어,5150,2557,2.0140789988267502,166,424462,503,5.083499005964215
2024-07-05,재활용의 중요성,2095,218,9.610091743119266,111,24198,982,0.2219959266802444
2024-07-05,재활용 법률,947,664,1.4262048192771084,25,16600,2985,0.22244556113902847
2024-07-05,재활용 분리 배출,1115,355,3.140845070422535,12,4260,1016,0.3494094488188976
2024-07-05,재활용 쓰레기,7205,2124,3.3921845574387945,39,82836,577,3.681109185441941
2024-07-05,재활용 센터,978,138,7.086956521739131,169,23322,760,0.18157894736842106
2024-07-05,재활용 통계,7770,6581,1.1806716304512992,117,769977,1125,5.849777777777778
2024-07-06,재활용 센터,316,218,1.4495412844036697,78,17004,2046,0.10654936461388075
2024-07-06,재활용 법률,9125,7197,1.267889398360428,97,698109,2489,2.8915226998794696
2024-07-06,재활용 방법,5178,1743,2.9707401032702236,103,179529,2312,0.7538927335640139
2024-07-06,재활용 교육,4026,3359,1.198571003274784,65,218335,2936,1.1440735694822888
2024-07-07,재활용의 중요성,6261,5719,1.0947718132540654,190,1086610,1465,3.903754266211604
2024-07-07,재활용 교육,6963,2700,2.578888888888889,84,226800,2875,0.9391304347826087
2024-07-07,재활용 통계,7566,7539,1.0035813768404298,41,309099,283,26.63957597173145
2024-07-08,재활용 아이디어,2980,1915,1.556135770234987,148,283420,2792,0.6858882521489972
2024-07-08,플라스틱 재활용,8058,4578,1.7601572739187419,144,659232,1800,2.5433333333333334
2024-07-08,재활용 법률,8125,4107,1.9783296810323838,113,464091,2729,1.5049468669842434
2024-07-08,재활용 통계,2416,112,21.571428571428573,147,16464,2404,0.04658901830282862
2024-07-08,재활용 분리 배출,9922,4020,2.4681592039800995,54,217080,2219,1.811626858945471
2024-07-08,재활용 쓰레기,1205,1191,1.0117548278757347,85,101235,2531,0.47056499407348873
2024-07-08,재활용 교육,1564,1046,1.4952198852772467,50,52300,384,2.7239583333333335
2024-07-08,재활용의 중요성,1595,937,1.7022411953041623,157,147109,2481,0.3776702942361951
2024-07-08,재활용 방법,1263,39,32.38461538461539,65,2535,299,0.13043478260869565
2024-07-08,재활용 센터,2180,933,2.3365487674169345,85,79305,1056,0.8835227272727273
2024-07-09,재활용의 중요성,6256,5055,1.2375865479723047,45,227475,1255,4.027888446215139
2024-07-09,재활용 분리 배출,1723,1315,1.3102661596958174,108,142020,1782,0.7379349046015713
2024-07-09,재활용 법률,6413,6314,1.0156794425087108,23,145222,912,6.923245614035087
2024-07-10,재활용 법률,5499,4219,1.303389428774591,190,801610,599,7.043405676126878
2024-07-10,플라스틱 재활용,8953,7526,1.1896093542386394,134,1008484,92,81.80434782608695
2024-07-11,재활용 통계,9139,9124,1.0016440157825515,148,1350352,2192,4.162408759124087
2024-07-11,재활용의 중요성,8931,1642,5.439098660170524,8,13136,2808,0.5847578347578347
2024-07-11,재활용 교육,6302,4319,1.4591340588099098,132,570108,1186,3.6416526138279934
2024-07-11,재활용 분리 배출,6602,2896,2.279696132596685,127,367792,2224,1.3021582733812949
2024-07-11,플라스틱 재활용,2510,1134,2.2134038800705467,37,41958,2973,0.38143289606458125
2024-07-11,재활용 방법,4651,2657,1.750470455400828,28,74396,120,22.141666666666666
2024-07-11,재활용 센터,3272,2592,1.2623456790123457,65,168480,2779,0.93270960777258
2024-07-12,재활용 통계,2572,2497,1.0300360432519022,71,177287,971,2.571575695159629
2024-07-12,재활용 방법,6894,4625,1.4905945945945946,129,596625,2512,1.8411624203821657
2024-07-12,재활용 교육,4874,2630,1.8532319391634982,54,142020,1211,2.171758876961189
2024-07-12,재활용 센터,7391,1109,6.664562669071235,81,89829,1478,0.7503382949932341
2024-07-13,재활용 아이디어,2654,1984,1.3377016129032258,145,287680,1540,1.2883116883116883
2024-07-13,재활용 교육,6159,3953,1.5580571717682772,75,296475,936,4.223290598290598
2024-07-13,재활용 쓰레기,4495,406,11.071428571428571,171,69426,1140,0.356140350877193
2024-07-13,재활용 법률,6400,4724,1.3547840812870449,19,89756,2575,1.8345631067961166
2024-07-13,플라스틱 재활용,9303,3869,2.4044972861204448,89,344341,292,13.25
2024-07-13,재활용 센터,8846,2496,3.5440705128205128,8,19968,1762,1.416572077185017
2024-07-13,재활용 통계,8292,6252,1.326295585412668,87,543924,2737,2.2842528315674095
2024-07-14,재활용 교육,1351,455,2.9692307692307693,104,47320,1336,0.3405688622754491
2024-07-14,재활용 아이디어,3223,645,4.996899224806201,8,5160,302,2.1357615894039736
2024-07-14,재활용 법률,6192,6056,1.0224570673712021,187,1132472,2562,2.3637782982045277
2024-07-14,재활용 방법,8721,1768,4.9326923076923075,28,49504,1645,1.0747720364741642
2024-07-15,플라스틱 재활용,8394,6551,1.281331094489391,183,1198833,1680,3.899404761904762
2024-07-15,재활용 센터,3998,1527,2.6182056319580878,113,172551,1652,0.9243341404358354
2024-07-15,재활용 통계,6032,4598,1.3118747281426708,104,478192,809,5.683559950556242
2024-07-16,재활용의 중요성,1731,473,3.6596194503171247,129,61017,1367,0.34601316752011707
2024-07-16,재활용 분리 배출,4075,3645,1.1179698216735254,13,47385,1995,1.8270676691729324
2024-07-16,재활용 쓰레기,4176,3386,1.2333136444181925,62,209932,1032,3.2810077519379846
2024-07-16,재활용 센터,8579,2017,4.253346554288547,153,308601,2770,0.728158844765343
2024-07-16,플라스틱 재활용,3769,1582,2.3824273072060684,161,254702,468,3.3803418803418803
2024-07-16,재활용 통계,8359,814,10.269041769041769,150,122100,2465,0.33022312373225154
2024-07-16,재활용 아이디어,698,467,1.4946466809421841,77,35959,120,3.8916666666666666
2024-07-17,재활용 아이디어,1799,398,4.5201005025125625,166,66068,464,0.8577586206896551
2024-07-18,재활용의 중요성,9848,5843,1.6854355639226424,164,958252,2893,2.019702730729347
2024-07-18,재활용 통계,2615,417,6.270983213429257,69,28773,432,0.9652777777777778
2024-07-18,재활용 법률,8788,1833,4.794326241134752,84,153972,1621,1.1307834669956818
2024-07-18,재활용 아이디어,9236,8792,1.0505004549590538,32,281344,815,10.787730061349693
2024-07-18,재활용 방법,4326,3699,1.1695052716950527,143,528957,2458,1.5048820179007323
2024-07-18,플라스틱 재활용,5734,3853,1.4881910199844277,89,342917,298,12.929530201342281
2024-07-19,재활용 교육,9749,1120,8.704464285714286,150,168000,549,2.040072859744991
2024-07-19,재활용의 중요성,7016,3729,1.881469562885492,22,82038,989,3.7704752275025277
2024-07-19,플라스틱 재활용,4438,1261,3.5194290245836637,8,10088,1043,1.2090124640460211
2024-07-19,재활용 아이디어,7397,2106,3.5123456790123457,166,349596,844,2.495260663507109
2024-07-19,재활용 센터,6933,5397,1.284602556976098,177,955269,1999,2.699849924962481
2024-07-20,재활용 통계,8258,5293,1.5601738144719441,63,333459,1447,3.6579129232895644
2024-07-20,플라스틱 재활용,4399,906,4.855408388520972,125,113250,1470,0.6163265306122448
2024-07-20,재활용 법률,4061,4058,1.0007392804337112,43,174494,1072,3.78544776119403
2024-07-21,재활용의 중요성,4795,3979,1.2050766524252325,43,171097,2854,1.3941836019621583
2024-07-21,재활용 분리 배출,91,7,13.0,172,1204,276,0.025362318840579712
2024-07-21,재활용 센터,3145,167,18.832335329341316,159,26553,443,0.37697516930022573
2024-07-21,재활용 통계,8539,6818,1.2524200645350543,145,988610,485,14.057731958762886
2024-07-21,재활용 아이디어,2904,1491,1.9476861167002013,24,35784,3067,0.4861428105640691
2024-07-22,재활용 쓰레기,2407,222,10.842342342342342,46,10212,727,0.30536451169188444
2024-07-22,재활용 분리 배출,5511,4440,1.2412162162162161,27,119880,3103,1.4308733483725427
2024-07-22,재활용 아이디어,6169,1975,3.1235443037974684,90,177750,715,2.762237762237762
2024-07-22,재활용 센터,2750,783,3.5121328224776502,82,64206,2595,0.3017341040462428
2024-07-22,재활용 법률,290,20,14.5,129,2580,1447,0.013821700069108501
2024-07-22,재활용 방법,3267,1210,2.7,32,38720,2730,0.4432234432234432
2024-07-22,플라스틱 재활용,947,179,5.290502793296089,74,13246,1986,0.09013091641490432
2024-07-22,재활용의 중요성,7987,3781,2.112404125892621,96,362976,2834,1.3341566690190543
2024-07-22,재활용 통계,5440,1028,5.291828793774319,177,181956,938,1.095948827292111
2024-07-22,재활용 교육,5648,4715,1.197879109225875,161,759115,270,17.462962962962962
2024-07-23,재활용의 중요성,7790,5092,1.5298507462686568,190,967480,1176,4.329931972789115
2024-07-23,재활용 센터,5437,158,34.41139240506329,184,29072,516,0.3062015503875969
2024-07-24,재활용 통계,1948,1107,1.7597109304426377,4,4428,2588,0.4277434312210201
2024-07-24,플라스틱 재활용,3411,464,7.351293103448276,68,31552,1105,0.41990950226244345
2024-07-24,재활용 센터,2478,2361,1.0495552731893265,151,356511,10,236.1
2024-07-24,재활용 방법,7132,167,42.706586826347305,164,27388,2518,0.06632247815726768
2024-07-24,재활용 쓰레기,8951,3230,2.7712074303405574,65,209950,567,5.696649029982363
2024-07-24,재활용 교육,8573,1352,6.340976331360947,167,225784,1579,0.8562381253958201
2024-07-24,재활용 법률,8038,7472,1.0757494646680943,137,1023664,3091,2.4173406664509867
2024-07-24,재활용 분리 배출,6984,6116,1.1419228253760627,41,250756,742,8.242587601078167
2024-07-24,재활용 아이디어,9965,9696,1.027743399339934,79,765984,2318,4.182916307161346
2024-07-25,재활용 센터,7533,1238,6.084814216478191,162,200556,2183,0.5671094823637196
2024-07-25,플라스틱 재활용,7443,2941,2.5307718463107785,51,149991,2740,1.0733576642335767
2024-07-25,재활용 쓰레기,911,420,2.169047619047619,177,74340,2110,0.1990521327014218
2024-07-25,재활용 방법,651,170,3.8294117647058825,70,11900,1673,0.10161386730424388
2024-07-25,재활용 아이디어,7946,7239,1.0976654234010221,105,760095,2175,3.3282758620689656
2024-07-25,재활용 통계,5881,460,12.784782608695652,77,35420,2858,0.1609517144856543
2024-07-25,재활용 법률,5664,889,6.371203599550056,91,80899,1213,0.7328936521022259
2024-07-26,재활용 아이디어,8763,317,27.64353312302839,0,0,2668,0.11881559220389805
2024-07-26,재활용 센터,8041,5768,1.3940707350901527,155,894040,1062,5.431261770244821
2024-07-26,재활용 분리 배출,2645,239,11.06694560669456,174,41586,1949,0.12262698819907646
2024-07-26,재활용의 중요성,9882,7920,1.2477272727272728,150,1188000,828,9.565217391304348
2024-07-26,재활용 쓰레기,1567,20,78.35,11,220,275,0.07272727272727272
2024-07-26,재활용 법률,476,122,3.901639344262295,21,2562,1859,0.0656266810112964
2024-07-26,재활용 방법,6735,257,26.20622568093385,169,43433,635,0.4047244094488189
2024-07-27,재활용 센터,1748,1158,1.5094991364421417,138,159804,281,4.120996441281139
2024-07-27,재활용 아이디어,1541,3,513.6666666666666,179,537,3036,0.0009881422924901185
2024-07-28,재활용 교육,8285,7319,1.1319852438857767,112,819728,2221,3.2953624493471407
2024-07-28,플라스틱 재활용,9457,5317,1.7786345683656197,196,1042132,2659,1.9996239187664535
2024-07-28,재활용 센터,7719,7636,1.0108695652173914,85,649060,169,45.18343195266272
2024-07-28,재활용 분리 배출,3772,2354,1.6023789294817332,87,204798,1152,2.0434027777777777
2024-07-28,재활용의 중요성,1103,984,1.1209349593495934,38,37392,1952,0.5040983606557377
2024-07-28,재활용 통계,884,756,1.1693121693121693,144,108864,2911,0.2597045688766747
2024-07-28,재활용 아이디어,2275,1231,1.8480909829406986,118,145258,2076,0.5929672447013488
2024-07-29,재활용 방법,4526,2681,1.6881760537113017,54,144774,1524,1.7591863517060367
2024-07-29,재활용 쓰레기,7258,6174,1.1755749919015226,17,104958,586,10.535836177474403
2024-07-30,재활용 법률,2999,1376,2.1795058139534884,76,104576,1332,1.033033033033033
2024-07-30,재활용 통계,7835,5957,1.3152593587376196,78,464646,1587,3.753623188405797
2024-07-31,재활용 법률,796,454,1.7533039647577093,190,86260,2553,0.17783000391696044
2024-08-01,재활용 분리 배출,8595,4800,1.790625,109,523200,2314,2.0743301642178045
2024-08-01,재활용 법률,9722,6721,1.446510935872638,37,248677,260,25.85
2024-08-01,재활용 방법,949,673,1.410104011887073,114,76722,1865,0.360857908847185
2024-08-02,재활용 통계,2430,194,12.525773195876289,121,23474,88,2.2045454545454546
2024-08-02,플라스틱 재활용,8958,8167,1.0968531896657279,183,1494561,1672,4.884569377990431
2024-08-02,재활용 분리 배출,4566,4187,1.090518270838309,111,464757,2146,1.9510717614165891
2024-08-02,재활용의 중요성,8464,6088,1.390275952693824,0,0,3038,2.003949967083608
2024-08-02,재활용 센터,9725,4226,2.3012304779933745,44,185944,1639,2.5784014643075044
2024-08-03,재활용 쓰레기,8869,2072,4.280405405405405,34,70448,2174,0.953081876724931
2024-08-03,재활용 아이디어,3172,2420,1.3107438016528925,114,275880,2393,1.0112829084830757
2024-08-03,플라스틱 재활용,8747,5470,1.5990859232175503,171,935370,411,13.309002433090024
2024-08-03,재활용 방법,7618,5900,1.291186440677966,4,23600,1275,4.627450980392157
2024-08-03,재활용 센터,3502,843,4.154211150652432,176,148368,889,0.9482564679415073
2024-08-03,재활용 법률,1196,890,1.3438202247191011,162,144180,3094,0.28765352294764057
2024-08-03,재활용의 중요성,6635,3339,1.9871218927822702,117,390663,1635,2.0422018348623854
2024-08-03,재활용 교육,4820,2654,1.8161266013564432,58,153932,2337,1.1356439880188276
2024-08-03,재활용 통계,5508,1216,4.529605263157895,19,23104,894,1.360178970917226
2024-08-04,재활용 교육,2833,2061,1.3745754488112567,9,18549,2763,0.745928338762215
2024-08-04,재활용 쓰레기,9701,7969,1.2173422010289874,36,286884,2963,2.689503881201485
2024-08-04,재활용 법률,7063,1859,3.799354491662184,68,126412,2367,0.7853823405154203
2024-08-04,재활용 분리 배출,1870,783,2.388250319284802,174,136242,764,1.024869109947644
2024-08-05,재활용 교육,3400,3395,1.0014727540500736,79,268205,2420,1.4028925619834711
2024-08-05,재활용 센터,6333,6045,1.0476426799007443,176,1063920,3010,2.0083056478405314
